CODE;price;old price;ostatok
126824;54280;84815.00;0
126825;54280;84815.00;0
126826;31050;48515.00;33
126827;31050;48515.00;27
126828;45400;70940.00;1
126829;45400;70940.00;1
126832;45860;71660.00;1
126833;61140;95525.00;0
126834;61865;96665.00;0
126835;14635;22865.00;12
126836;14635;22865.00;16
126837;49915;77990.00;0
126838;49915;77990.00;0
126839;64660;101025.00;0
126840;64660;101025.00;0
126841;28720;44870.00;0
126842;41530;64890.00;1
126843;30755;48050.00;32
126844;59480;92940.00;16
127652;12190;;0
127653;17100;;0
127654;44310;;0
127656;38650;;0
127657;30350;;0
127658;19580;;0
127661;31250;;777777
127662;9440;;0
127663;15950;;0
127664;32350;;0
127665;9880;;0
127666;14160;;0
127667;8900;;0
127668;6360;;0
127670;8450;;0
127672;17090;;0
127673;36300;;777777
127674;15830;;0
127675;22070;;0
127676;21600;;0
127677;27720;;0
127682;21320;;0
128452;10999;;354
128453;15599;;440
128454;17599;;18
128455;17999;;45
128457;25999;;20
128458;26999;;8
128460;28999;;10
128461;29999;;13
128823;19990;;50
129020;27370;;0
129468;17200;;0
129469;27700;;0
129738;9430;;6
129739;12229;;31
129760;54305;84850.00;13
129761;41945;65540.00;8
129764;26795;41865.00;1
129765;20105;31415.00;0
129766;26470;41360.00;0
129767;30540;47715.00;8
129768;48465;75725.00;3
129769;30920;48315.00;18
129770;30690;47950.00;23
129771;28660;44775.00;1
129772;37785;59040.00;9
129773;17850;27890.00;28
129774;35675;55740.00;15
129775;10380;16215.00;0
129776;9930;15515.00;0
129777;14100;22025.00;0
130032;52240;81625.00;0
130154;41475;64800.00;0
130189;41000;64065.00;2
130382;140890;220140.00;4
130383;140890;220140.00;9
130384;156900;245150.00;4
130387;108545;169600.00;7
130388;108545;169600.00;17
130389;122370;191200.00;1
130393;62850;98200.00;0
130394;62850;98200.00;0
130395;356865;;0
130396;301480;471065.00;0
130397;356865;;0
130398;378125;;0
130402;213465;333540.00;12
130403;213465;333540.00;4
130404;252685;;0
130405;230625;360350.00;1
130406;230625;360350.00;0
130407;56915;88925.00;1
130408;56915;88925.00;1
130409;206820;323150.00;10
130412;145690;227640.00;104
130413;184465;288225.00;8
130414;429410;670950.00;0
130415;135690;212015.00;0
130418;85585;133725.00;1
130419;115505;180475.00;2
130422;56160;87750.00;0
130423;40075;62615.00;38
130424;40075;62615.00;26
130425;163330;255200.00;0
130426;263010;410950.00;0
130427;106960;167125.00;0
130428;114490;178890.00;0
130429;145395;227175.00;8
130430;41075;64175.00;0
130431;41075;64175.00;0
130432;58475;91365.00;0
130433;58475;91365.00;0
130434;97500;152340.00;0
130435;320995;501550.00;0
130436;320995;501550.00;0
130439;192665;301040.00;0
130440;279315;436425.00;0
130441;309285;;0
130442;309285;;0
130443;309285;;0
130444;282715;;0
130447;159065;248540.00;1
130448;188285;;0
130449;212755;332425.00;1
130450;163840;256000.00;0
130453;95545;149290.00;0
130454;303520;474250.00;1
130455;174665;272915.00;0
130456;85060;132900.00;3
130457;112480;175750.00;0
130458;225985;353100.00;3
130459;225985;353100.00;1
130462;110420;172525.00;0
130463;110420;172525.00;0
130464;148755;232425.00;0
130465;99680;155750.00;0
130466;121460;189775.00;0
130467;146780;229340.00;0
130468;146780;229340.00;10
130469;354800;554375.00;0
130470;354800;554375.00;0
130471;354800;554375.00;0
130474;203860;318525.00;13
130475;203860;318525.00;0
130476;259280;405125.00;5
130477;259280;405125.00;0
130478;259280;405125.00;0
130488;69770;109015.00;0
130489;83920;131125.00;0
130490;38715;60490.00;0
130491;50875;79490.00;1
130493;55970;87450.00;1
130494;83505;130475.00;0
130495;56795;88740.00;0
130496;59340;92715.00;0
130497;49225;76915.00;0
130498;49225;76915.00;0
130499;79880;124815.00;0
130500;79880;124815.00;0
130501;45905;71725.00;0
130502;76625;119725.00;0
130503;175105;273600.00;0
130504;167275;261365.00;0
130505;175105;273600.00;0
130506;70275;109800.00;0
130507;64180;100275.00;0
130508;70275;109800.00;0
130509;114475;178865.00;0
130510;107505;167975.00;0
130511;114475;178865.00;2
130512;376770;;0
130513;318300;497340.00;0
130514;376770;;0
130518;193570;302450.00;2
130519;193570;302450.00;14
130520;193570;302450.00;7
130521;265875;415425.00;3
130522;265875;415425.00;0
130523;265875;415425.00;0
130524;89770;140265.00;0
130525;60640;94750.00;0
130526;74380;116215.00;0
130599;19050;;0
130601;16430;;0
130602;21834;;0
130603;17550;;0
130611;21590;;0
130614;28790;;0
130615;37300;;13
130622;43850;;0
130828;30300;;777777
130831;92238;;0
130833;58115;;0
130834;99575;;0
130836;9820;;1
130837;17650;;1
131188;34570;54015.00;17
131189;47380;74025.00;9
131489;28350;;0
131492;70490;;0
131494;31640;;0
131663;40791;;0
131878;27550;;46
132249;32000;;5
132253;29600;;20
132254;37600;;25
132276;19500;;0
132278;36700;;0
132280;50500;;0
132281;53900;;0
132283;73900;;0
132845;25999;;22
132846;31999;;24
132904;19890;;9
132905;29770;;0
132906;29310;;12
132908;17320;;0
132909;23730;;0
132922;52030;;13
132923;21750;;4
132925;18360;;0
132926;18360;;15
132927;20400;;0
132928;23330;;7
132937;71110;;17
133023;11599;;0
133024;8999;;0
133029;13599;;36
133030;10599;;37
133041;11000;23126.00;0
135922;23391;25990.00;38
135933;28791;31990.00;13
135936;19791;21990.00;50
135944;44990;;14
136056;65490;;0
158846;22120;30040.00;8
158847;29520;;0
158848;34420;;0
158849;13910;;20
158850;18340;;20
158852;30460;34810.00;12
158853;41870;49780.00;20
158855;27210;;20
158856;33050;;4
158859;13230;;0
158861;13060;;0
158865;13050;;11
158866;19570;;12
158869;27790;33720.00;20
158870;37100;44620.00;20
159122;49200;;0
159126;28340;;0
159130;83120;;0
159135;11830;;8
159137;7650;;0
159138;18075;36150.00;0
159139;18075;36150.00;4
159140;20930;;0
159141;29310;;0
159208;6590;;4
159209;16050;;0
159210;21430;;0
159214;20980;;0
159216;27970;;21
159332;23310;;0
159359;39050;;0
159365;30520;;0
159908;11950;;0
159909;13250;;0
159912;6973;;0
159914;25350;;0
159918;38323;;0
159919;74050;;0
159924;32502;;0
160030;291381;318382.00;10
160053;121409;132659.00;22
161583;19990;;0
161584;12990;;0
161736;9575;;6
161755;29990;;20
161833;19110;;0
161834;24940;;0
161905;35870;;0
161906;44991;49990.00;14
161910;58990;;9
161914;36720;;0
161961;36484;;10
161962;36484;;10
161963;36484;;8
161967;56633;;7
161968;89192;;6
161969;100776;;1
162079;24086;26762.00;17
162337;34310;;8
162338;33970;;19
162339;45290;;20
162340;27540;;6
162341;38520;;8
162342;72600;;0
162972;39150;;0
162973;26192;;0
162976;62990;;0
162978;32962;;0
163517;51829;;0
163674;49070;;12
163866;23995;;10
163867;23353;;9
163868;30744;;7
163944;66890;133782.00;0
163957;97538;;1
164000;94425;;3
164122;23396;;47
164123;37874;;56
164124;16880;;20
164174;21500;;0
164175;27100;;0
164176;18800;;0
164177;13900;;10
164178;24900;;10
164185;35200;69100.00;0
164186;17200;34600.00;0
164497;159840;;777777
164575;67400;;31
164609;26800;;33
164610;42000;;30
164636;36400;;8
164849;10499;;23
164850;17599;;21
164851;11999;;3
164852;16999;;50
164853;58999;;26
165134;24000;;0
165143;14357;;0
165145;24350;;0
165146;18500;;0
165184;42438;50000.00;1
165222;20240;40480.00;4
165223;20240;40480.00;7
165224;30095;60190.00;4
165225;30095;60190.00;1
165227;43680;;0
165276;12800;;0
165498;18145;28350.00;0
165499;25770;40265.00;72
165500;49675;77615.00;22
165501;55065;86040.00;4
165502;33660;52590.00;5
165503;33660;52590.00;17
165504;42440;66315.00;24
165505;42440;66315.00;32
165506;53945;84290.00;38
165507;53945;84290.00;15
165508;15930;24890.00;0
165509;23470;36670.00;0
165522;36425;56915.00;0
165527;209840;327875.00;8
165528;209840;327875.00;9
165529;209840;327875.00;3
165530;131435;205365.00;0
165531;134610;210325.00;0
165532;52540;82090.00;0
165533;194035;303175.00;8
165534;196960;307750.00;0
165535;184620;288465.00;1
165536;193920;303000.00;5
165537;240000;375000.00;3
165538;220800;345000.00;0
165539;303355;473990.00;0
165540;298640;466625.00;1
165541;284515;444550.00;0
165542;93315;145800.00;4
165543;93315;145800.00;4
165544;93315;145800.00;0
165545;160185;250290.00;8
165548;95825;149725.00;0
165552;143865;224790.00;0
165875;85248;;777777
165876;100877;;777777
165879;222000;;777777
165884;117216;;777777
165885;97680;;777777
165886;106110;;777777
165887;114953;;777777
165889;133542;;777777
165890;76368;;777777
165892;248640;;777777
165893;248640;;777777
165897;79920;;777777
165898;114953;;1
165904;113664;;777777
165906;52171;;777777
165907;91962;;777777
165909;136752;;777777
165910;111770;;777777
165911;132312;;777777
165914;119824;;777777
165915;192304;;777777
165916;106560;;777777
165917;106560;;777777
165918;39970;;777777
165919;54950;;777777
165920;152980;;777777
165921;65712;;777777
165936;97680;;777777
166389;71398;;2
166390;42496;;1
166391;29331;;1
166392;35543;;2
166400;110028;;1
166401;71076;;1
166402;110028;;0
166403;71076;;5
166404;137787;;5
166405;81845;;3
166406;55948;;0
166415;138134;;2
166416;98363;;8
166417;48188;;0
166418;165361;;0
166419;206700;;0
166613;40489;;0
166615;34720;;8
166616;41944;;6
166618;56625;;0
166620;47585;;10
166690;29600;;1
166732;17600;;32
166733;25100;;13
166742;21500;;23
166743;37600;;29
166744;26300;;47
166745;13900;;50
166746;18500;;50
166747;26300;;15
166748;13900;;50
166749;18500;;37
166750;18300;;50
166751;24500;;50
166772;26700;;25
166773;32100;;50
166778;29700;;42
166817;31850;;0
166898;75668;;0
166899;100768;;5
167366;48990;;0
167367;67590;;0
167712;13440;;777777
167713;51440;;777777
167718;23180;;777777
167719;22021;;777777
167901;22145;34600.00;4
167902;57105;89225.00;27
167903;57105;89225.00;0
167904;86660;135400.00;16
167905;86660;135400.00;29
167906;38020;59400.00;0
167907;38020;59400.00;0
167908;51690;80765.00;21
167909;51690;80765.00;21
167910;41225;64415.00;8
167911;41225;64415.00;29
167912;79460;124150.00;11
167913;79460;124150.00;27
167959;21681;;2
167961;40675;;0
168064;16220;;0
168077;21200;;0
168078;27000;;0
168079;30380;;0
168803;28550;;28
168807;28870;;0
170404;37999;;0
170485;67116;;1
170486;102346;;2
171338;24685;;10
171339;51536;;1
171355;106560;;777777
171356;115440;;777777
171357;53280;;777777
171358;35520;;777777
171507;22400;;0
171508;13000;29000.00;0
171869;15992;;50
171919;31884;;0
171924;14250;;0
171925;16000;;0
171926;23950;;0
171927;11595;;0
171928;18287;;0
172126;9999;;70
172128;13599;;391
172130;22599;;74
172211;18566;;0
172215;9000;;10
172335;214768;;3
172343;195218;;6
172346;173155;;21
172348;59428;;0
172349;82247;96903.00;14
173395;10000;;0
173408;138360;;1
173538;20990;;0
173541;11690;;0
173542;17750;;0
173562;20690;;24
173595;5590;;0
173603;7490;;0
173604;11490;;0
173606;14280;;13
173610;11750;;0
173611;16870;;0
173613;21280;;0
173614;14300;18540.00;0
173615;45990;;22
173616;68990;;32
173620;15980;18640.00;0
173622;10310;13370.00;0
173623;29980;34980.00;0
173624;39980;46640.00;0
173626;59210;69080.00;0
173627;24810;28950.00;0
173628;17960;20950.00;0
173629;12670;14780.00;0
173631;5950;6940.00;0
173632;143790;;21
173633;235690;;14
173634;340390;;0
173635;82790;;87
173636;109190;;19
173639;39980;46640.00;0
173640;19980;23310.00;0
173674;13120;17010.00;0
173712;55190;;41
173715;69630;90260.00;0
173995;75999;;8
173996;75999;;18
173997;75999;;9
173998;75999;;18
173999;90599;;6
174000;90599;;4
174001;88999;;4
174002;90599;;4
174043;13130;;19
174045;12880;;15
174046;21860;;20
174047;34090;;20
174048;42080;;19
174296;34940;;0
174297;53060;;0
174467;6590;;0
174469;7200;;0
174471;22500;;11
174472;6680;;96
174644;37656;;0
174647;37157;;2
174648;41041;;1
174692;13350;;0
174693;19500;;0
174694;13750;;0
174695;18900;;0
174696;29250;;0
174697;14400;;0
174698;20000;;0
174699;15100;;0
174700;21150;;0
174701;15200;;0
174704;17150;;0
174705;25150;;0
174706;17150;;0
174936;128850;;0
174937;120590;;0
174938;120590;;0
174939;30200;;0
174940;20330;;0
174944;30710;;0
174949;29500;;777777
174950;38500;;777777
174951;39400;;1
174954;37310;;0
174959;98760;;0
174960;117760;;0
174961;73500;;0
174962;95750;;0
174970;16350;;0
174971;16350;;0
174973;23300;;0
174976;38000;;0
174980;36150;;0
174982;25310;;0
174983;61550;;0
174984;24340;;0
174988;24120;;0
174989;40950;;0
174990;51900;;0
174991;51450;;777777
174992;68200;75850.00;2
174993;41400;51800.00;1
174994;67950;75550.00;11
174995;42000;;0
174996;62550;;0
174997;49730;;0
174998;85190;;0
174999;162860;;0
175000;41180;;0
175001;76990;;0
175002;96330;;0
175003;59960;;0
175004;71100;;0
175575;24990;;40
175576;32990;;38
175586;15925;;4
175587;49990;;0
175588;63990;;6
175589;34990;;0
175591;31990;;50
175592;39990;;16
175593;47990;;8
175594;17490;;50
175595;17490;;12
175596;24990;;50
175597;24990;;15
175702;32320;;0
175703;36620;;0
175706;22908;;0
175707;26864;;0
175862;29510;;0
175864;28460;;0
175875;16000;;16
175917;110177;;23
176899;9500;10995.00;180
177368;5722;;0
177377;7421;;4
177378;10709;;1
177380;18910;;3
177381;6800;;0
177382;10637;;0
177383;13697;;3
177384;8722;;0
177387;7575;;0
177389;7404;;7
177390;10879;;4
177392;3341;;0
177395;30554;;3
177396;38820;;0
177397;26021;;0
177398;7248;;0
177399;38342;;6
177400;10267;;7
177401;13238;;7
177404;25387;;0
177407;19082;;4
177409;8715;;0
177411;23419;;3
177412;11722;;1
177414;6430;;0
177415;7503;;0
177416;8451;;0
177418;6774;;0
177419;3315;;0
177420;6727;;1
177421;9646;;0
177422;11822;;4
177423;11888;;0
177424;9869;;6
177425;13279;;6
177429;10668;;2
177430;12022;;0
177431;7193;;0
177432;10394;;3
177433;15110;;5
177434;5348;;0
177438;23719;;4
177439;4361;;4
177440;5482;;6
177441;5093;;2
177444;8456;;0
177445;8532;;5
177446;12350;;14
177447;18902;;11
177448;3946;;0
177450;7596;;4
177451;6428;;0
177452;10068;;4
177453;3879;;1
177454;16087;;5
177455;8102;;5
177456;5990;;2
177458;12017;;2
177460;8921;;1
177461;14542;;7
177462;22219;;0
177464;19935;;0
177465;10119;;0
177466;4846;;0
177468;6775;;0
177474;6074;;0
177476;12382;;0
177478;8741;;0
177482;6329;;1
177483;8167;;1
177487;9101;;4
177488;13289;;3
177490;5882;;0
177491;24756;;0
177493;24694;;4
177494;33106;;1
177496;19131;;0
177497;8014;;1
177498;10832;;0
177499;10431;;0
177511;6206;;0
177512;9816;;0
177513;5132;;0
177520;6084;;0
177522;41244;;0
177523;13054;;4
177526;5669;;0
177527;6843;;0
177529;6850;;2
177531;9127;;0
177534;95237;;1
177535;95237;;1
177550;12869;;0
177554;12869;;0
177559;10253;;0
177560;5662;;1
177561;8102;;7
177563;6840;;0
177565;3276;;0
177566;3123;;0
177569;5292;;0
177570;5170;;5
177572;8354;;7
177576;11335;;7
177577;5283;;1
177578;7822;;0
177579;6739;;7
177581;4772;;0
177582;2916;;0
177584;2770;;0
177586;5002;;0
177588;7680;;0
177589;8230;;4
177590;12060;;4
177596;4332;;0
177601;14364;;3
177608;5484;;1
177609;5799;;0
177627;4791;;0
177628;5729;;0
177632;7512;;0
177633;12852;;3
177634;12403;;3
177637;7464;;0
177639;12792;;10
177640;10726;;0
177641;9425;;3
177642;9425;;2
177647;7246;;0
177649;10507;;3
177650;5244;;0
177653;7980;;2
177655;3084;;0
177657;9826;;0
177659;7973;;4
177660;4781;;0
177661;4107;;0
177662;3641;;0
177663;4016;;0
177664;4325;;2
177665;4800;;5
177666;15274;;0
177668;6487;;0
177670;7282;;4
177672;7800;;4
177673;8864;;0
177674;5354;;5
177676;17455;;13
177677;8866;;0
177679;8436;;0
177680;16529;;0
177681;6022;;0
177683;4826;;1
177685;8189;;9
177686;8916;;6
177687;24065;;4
177688;11300;;0
177689;23940;;0
177691;15579;;0
177694;14666;;6
177697;29021;;0
177699;7994;;4
177700;5732;;5
177703;12845;;4
177704;36432;;2
177709;13817;;4
177710;38868;;1
177714;54823;;1
177715;84360;;1
177716;54823;;1
177718;43702;;0
177719;31999;;0
177720;37999;;0
177722;23474;;3
177723;10267;;1
177724;11251;;6
177725;10267;;0
177726;11251;;6
177728;20078;;8
177729;21614;;6
177730;13889;;3
177731;21547;;4
177732;29693;;1
177734;11158;;0
177735;3612;;0
177736;20890;;0
178561;16390;;3
178563;20190;;2
179246;28990;;0
179247;39990;;8
179500;32513;;10
179501;20607;;8
179502;44190;;10
179503;49903;;9
179505;25000;;10
179507;25000;;1
179508;32000;;10
179509;53150;;5
181439;5863;;2
181956;50100;;5
181960;35000;;0
181964;104300;;7
181965;146100;;0
181979;16200;24000.00;0
181981;16200;24000.00;0
182130;12500;;0
182184;44055;;10
182185;34027;;10
182186;33344;;10
182187;106304;;8
182188;110953;;7
182190;49000;;8
182192;73399;;8
182323;24170;;5
182325;29230;;0
182327;18480;;0
182331;11930;;0
182394;60077;;0
182395;64312;;0
182399;38981;;1
182444;17765;;49
182445;24043;;33
182446;12099;;35
182447;16374;;0
182449;17789;;0
182548;43490;;0
182549;67977;;0
182550;95200;;0
182552;39465;;0
182627;5772;;7
182628;5772;;8
182630;5772;;0
182631;8732;;0
182632;8732;;5
182633;8732;;7
182634;8732;;0
182771;39210;;0
182774;430090;;0
182776;33990;;50
182777;37791;41990.00;31
182778;52191;57990.00;22
182780;604590;;0
182789;577690;;0
182791;37030;;0
183151;38982;;4
183152;102663;;9
183153;157414;;0
183212;18990;;50
183213;28990;;19
183219;12990;;50
183220;15990;;35
183222;9990;;50
183223;11990;;50
183224;14990;;45
183240;15990;;50
183241;15990;;50
183242;17990;;50
184496;78780;;0
184539;12890;;0
184550;146575;;0
184594;109039;128470.00;9
184602;59261;69821.00;3
184603;98372;115902.00;4
184607;98168;;5
184611;184187;;17
184612;264760;;12
184615;215341;235295.00;10
185370;157770;246515.00;0
185373;92340;144275.00;0
185374;36730;57390.00;0
185375;63410;99075.00;0
185376;89000;139065.00;0
185377;90115;140800.00;0
185378;73980;115590.00;1
185379;107905;168600.00;2
185381;33560;52440.00;7
185440;41920;;16
185473;96330;150515.00;0
185474;74720;116750.00;1
185516;94500;;0
185580;27999;;99
185581;47599;;49
185582;11599;;0
185583;18999;;56
185584;14599;;54
185911;19356;;0
185916;36454;;0
185921;19500;;0
186033;15999;21575.00;18
186118;10700;;0
186121;30430;;777777
186122;36590;;777777
186123;31370;;777777
186124;27740;;777777
186316;23493;;0
186569;23900;;11
186570;4450;8900.00;4
186607;49900;;11
186609;49900;;11
186612;15900;;0
187167;29070;;18
187233;41580;;20
187274;20160;;0
187275;56300;;5
187277;12840;;20
187278;17330;;0
187279;25940;;20
187280;12310;;18
187281;25730;;20
187948;33490;;0
187952;23990;;0
187953;18890;;11
187956;31590;;0
188503;31900;;25
188504;43690;;4
188515;2900;4202.00;31
188516;2900;4813.00;47
